cost_min,cost_max,dist_min,dist_max,alpha,k
84.73053730687491,219.9426493290949,37935.511169763995,74961.59150484402,0.9,31
89.5784290132507,216.80416520621972,37599.57941910737,72100.60504065725,0.9,32
86.37995113168778,241.88788604334658,38288.79288630449,85818.77349353657,0.9,33
106.00286407617504,244.62293666827327,35883.80055406657,73367.44954403279,0.9,34
109.12004596993326,241.42307245940026,36498.89329726697,75259.08395755272,0.9,35
97.42488634240932,265.6607699097382,37127.39570210308,75223.48503266386,0.9,36
104.99914397547138,253.50138131433562,35036.3946227771,77297.88620593381,0.9,37
102.60520877459606,266.9470235512098,34088.189082658784,60231.38661979849,0.9,38
108.81225982961179,267.8489010909515,35097.36741241958,72923.88493415917,0.9,39
116.9476938982074,270.3934194758373,35346.047159172034,82847.81576670127,0.9,40
123.69280739637321,265.8893243923294,34047.51040212645,68058.05991441495,0.9,41
116.8740378071375,265.8748676791144,33455.756673524585,82391.9430052977,0.9,42
127.83382980672832,294.0686280556274,33550.381611266755,71016.56766126749,0.9,43
134.39153634416,288.9554507315603,32867.131496570786,70058.60053436921,0.9,44
141.1539717905156,265.8204556981327,33123.7462923081,66585.02402932983,0.9,45
148.83421095432945,282.65245088276674,32899.1433224018,60739.84801621771,0.9,46
150.75940498396037,302.4511658303,33208.082075057966,65198.085633375485,0.9,47
120.88022734393505,312.86189849424784,32497.33856466157,66059.4669574257,0.9,48
159.60134954206575,290.23349169815435,31662.56712943176,63391.07204434247,0.9,49
142.91563460928822,289.0554446546953,31698.52836544112,57733.3474022201,0.9,50
166.9190337604863,296.9118799695549,31489.01065367707,47066.25324520223,0.9,51
163.3374398007209,294.3780561426414,31170.92832472381,49711.05153103785,0.9,52
167.27470605678434,306.64279412579435,30754.408990898442,63031.447011258475,0.9,53
169.1487617870239,312.50907819546114,31452.407512345966,48210.906966831455,0.9,54
176.37972677893833,291.2458728553762,31350.53578980231,63658.98046497192,0.9,55
188.75741923541852,309.23459999667944,31409.916367021982,44876.86207836366,0.9,56
193.08447610242297,320.7530146360309,30447.661052972777,43956.87661395665,0.9,57
192.8657020025694,330.2076238777988,30718.27236813432,55134.395546048814,0.9,58
194.58597291843546,330.24741947097334,30986.16067628492,45154.78837277353,0.9,59
212.54870800187462,319.56486762606403,30680.605904288826,45614.24312460273,0.9,60
204.51048352827044,326.26547879507825,30401.972578637327,57518.4223635587,0.9,61
213.00648050052098,318.3281953750952,30188.49823710502,44381.244949703396,0.9,62
219.1595779397018,329.84229043803373,30223.460082818045,57411.76537065527,0.9,63
229.28017816059318,324.70149046481026,30164.441419636194,44077.88113547718,0.9,64
222.98306734490626,335.9919547675265,30163.293279100544,41550.34828804581,0.9,65
236.11542562536857,335.1027728621974,29763.314162371204,40803.96369605756,0.9,66
248.54296121789028,331.841327694328,29911.697902336757,40943.22801325979,0.9,67
250.87929576958706,339.0023904784957,30001.449592396155,41481.748629875896,0.9,68
257.766554286413,332.7778257966661,29971.735428412794,39548.19202565208,0.9,69
254.27967193739846,335.93593359896704,29776.335602277028,40325.64798264932,0.9,70
274.2260933773571,334.9691303704667,29748.915542769748,38583.96881163606,0.9,71
257.02951319685167,338.3498221221024,29733.990844603257,40334.374894519555,0.9,72
263.0062573778663,338.3498221221024,29733.990844603257,39042.63802677739,0.9,73
266.416238348242,338.3498221221024,29733.990844603257,39354.725147636906,0.9,74
289.90936552180926,338.2542807997904,29733.990844603257,37951.78659352397,0.9,75
292.2736139396301,334.1991950489039,29733.990844603257,39024.838689660086,0.9,76
297.3341808070637,334.1991950489039,29733.990844603257,37705.201398199155,0.9,77
324.19490917175375,324.19490917175375,29733.990844603257,29733.990844603257,0.9,78
-9.819317509103104,27.04569673273705,129420.96885382292,1437447.3808283443,1.0,1
-18.293485827317056,41.667785281254,105634.21709326284,677938.8072750669,1.0,2
-16.511794484570537,51.932479613959146,99195.20890060942,400065.71583078516,1.0,3
-17.969823718152433,55.5831173739291,83547.23009359089,310577.51676059165,1.0,4
-24.55255969939781,73.31461048822253,80847.32428271696,379833.3944598371,1.0,5
-30.24243090733968,83.09634086635185,71675.2505586371,349607.04177775333,1.0,6
-10.41349389685003,86.29835871215289,63872.83040666798,285916.4618901074,1.0,7
-20.01100044430184,95.52373665802847,66182.1420038971,274778.2148548835,1.0,8
-4.892050575030023,107.48317301259564,62767.72415392039,198661.44566273337,1.0,9
-14.172250818370433,114.87600069362156,56174.39225050568,214038.57520680662,1.0,10
16.091259455188926,121.71120752112733,54936.441953150505,167022.8194026629,1.0,11
-5.174489948179502,132.85576609247758,53514.18274933572,242962.32703461393,1.0,12
16.452707661292578,133.1252566251659,54048.75613035651,128334.36616774346,1.0,13
24.261664818325272,139.63476766635173,50239.24695596558,145188.0349700743,1.0,14
13.638350717326785,151.9099380526223,49700.87224747581,129761.32112879152,1.0,15
21.13450622671028,159.68364778224054,50359.22097567218,133668.08216625318,1.0,16
10.119961445627466,156.72860850211293,47813.19158422796,193547.49132985153,1.0,17
32.488643974686624,151.17999577564348,48822.85783902125,124692.25024870258,1.0,18
31.760856097892585,167.9328320657015,46092.48542571052,122690.6311723445,1.0,19
48.63045259960353,174.59190003346296,44516.939829953866,100747.16561155152,1.0,20
44.13217031260104,196.67588864119278,44236.63386329029,107328.76039385844,1.0,21
24.43593474698264,181.69164004648997,42400.15976154233,116839.85396828243,1.0,22
53.08099572096035,196.0864563567309,42874.21023555172,117029.32553626983,1.0,23
48.85640072539543,200.87447882172842,41022.02918379028,96825.69626350861,1.0,24
63.01983060218136,195.81539986799947,39439.35691104116,89456.73451471959,1.0,25
55.95176575921519,187.89227061123907,41289.439600101025,87087.02291448736,1.0,26
62.11988368649615,211.80965543186213,41380.68756826233,85385.80498362113,1.0,27
59.57570855994692,199.2177016048175,38824.51607657478,85470.16999537229,1.0,28
77.8305826236144,202.839115358397,38397.41683328931,82181.33975769985,1.0,29
75.14277292130106,220.71105182588963,37824.78394202572,91009.22786536494,1.0,30
82.24885793427686,231.70446234430236,37220.64037073357,79485.02820778063,1.0,31
95.96614987487828,239.75891258534242,36970.28502234868,76314.1445045856,1.0,32
93.24002226873414,226.05432189739372,37798.550889816026,90322.06599894431,1.0,33
101.01011468389595,221.43089066697564,37373.37977690099,78301.26972931717,1.0,34
93.74959894193083,234.72255962402838,35251.058677737485,75839.880911384,1.0,35
109.15565576296882,259.65119640693996,35149.345991405724,74596.53229263928,1.0,36
114.95530050278157,259.4457015617696,35379.584752386516,76596.9887694795,1.0,37
104.37495353138769,284.7887555636115,34493.0019208447,71105.11441827839,1.0,38
103.39990267294223,278.4647947467248,33791.93215904492,68452.09102719698,1.0,39
116.1782622152042,250.77814665186534,34238.08955364284,69198.72125836942,1.0,40
118.5283587888056,258.99441554144215,33692.892101458114,72157.55118917424,1.0,41
105.76444471667651,278.1903042310727,34200.98484378467,68944.11529556244,1.0,42
119.22691467730593,282.77310407074003,33763.746034092714,69156.92828205571,1.0,43
115.90910024910863,275.38358857131743,33484.23625227312,70588.45417570832,1.0,44
133.67395578315347,279.9200316298969,33064.49243656343,63144.82505804798,1.0,45
143.21843856516756,286.4729522502572,32086.335726672707,76963.91434864956,1.0,46
131.5900015574319,297.91855948691386,33266.94589522046,50573.07950036929,1.0,47
152.29010175586544,302.51160404968084,31590.53871523769,57175.14134145315,1.0,48
164.872012983711,299.5400123210618,31456.276276329976,53090.54760161819,1.0,49
157.08847691131896,297.4928468595796,32729.889926557033,64946.52050789073,1.0,50
162.22984122006957,302.8408425865143,31783.872313555177,64099.61863243545,1.0,51
166.97345770474408,294.74821938621517,32310.28612344476,62217.60992533027,1.0,52
183.5518447104276,302.3779412439444,31857.86884021752,58651.08973075466,1.0,53
167.6120769514288,320.60069959443797,31294.96299291895,46719.54046707825,1.0,54
189.3788325852687,343.2110719304676,30875.427945193605,49336.32465785676,1.0,55
188.8064212785818,309.83507347038653,30934.07478909703,44986.21083036064,1.0,56
185.77002631669606,313.6529056355091,30372.862685677777,46882.141134043435,1.0,57
176.42972632788332,325.6042268245963,30811.287941439943,47882.45549322443,1.0,58
191.73672453082025,304.75745578429724,31142.68002587693,45924.299601846615,1.0,59
187.18850505408025,313.25123877814497,30715.751140717162,48360.3607577473,1.0,60
183.86448273048836,327.23792020889744,30188.60254646614,56445.167962409534,1.0,61
212.81637605327853,325.2526560403869,30246.69875759645,56844.55645675586,1.0,62
219.57737242084505,336.64715110475163,30249.587198981088,47332.58784313247,1.0,63
235.93060238900193,335.07507105906075,30191.320257771225,55949.2179226554,1.0,64
229.32970493499158,326.502603113035,29916.78436503466,43168.0965215228,1.0,65
200.08896836122648,336.94275200769187,30020.134939231513,42865.08999054659,1.0,66
245.91140581185866,334.1991950489039,30015.344599496264,40966.10009414864,1.0,67
238.85805738446365,333.2333864422665,29797.050346680324,40222.1220991167,1.0,68
247.4737387224999,334.1991950489039,29889.147255800202,40308.58267578751,1.0,69
230.23437485267706,332.57198147162205,29736.842720567067,40803.46443926089,1.0,70
224.933421435035,332.86951257291776,29733.990844603257,42052.83107564865,1.0,71
267.0293732118665,337.25164745727443,29733.990844603257,38388.88371170995,1.0,72
261.0562708144738,338.2542807997904,29754.642057684378,39939.82811720077,1.0,73
252.67254224235967,338.2542807997904,29733.990844603257,38442.696063181276,1.0,74
269.6084128139506,338.3498221221024,29733.990844603257,38708.586480560705,1.0,75
291.1845164775709,334.1991950489039,29733.990844603257,37848.01731225319,1.0,76
297.3341808070637,334.1991950489039,29733.990844603257,37705.201398199155,1.0,77
324.19490917175375,324.19490917175375,29733.990844603257,29733.990844603257,1.0,78
